features,labels
       0.        , 0.05863943, 0.        , 0.00742937, 0.        ,
       0.04903134, 0.02768762, 0.01238228, 0.        , 0.        ,
       0.012542  , 0.00783124, 0.14363447, 0.18178823, 0.1190761 ,
       0.00553752, 0.20802234, 0.01566249, 0.05717248, 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.00553752,
       0.00990583, 0.        , 0.01954648, 0.01751119, 0.        ,
       0.10648762, 0.216357  , 0.02101343, 0.        , 0.00247646,
       0.        , 0.02101343, 0.00350224, 0.        , 0.00247646,
       0.        , 0.16810744, 0.08994403, 0.0569585 , 0.        ,
       0.00350224, 0.06214167, 0.00783124, 0.02228811, 0.01107505,
       0.01050671, 0.10426288, 0.34422745, 0.        , 0.09830073,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        ]), array([0.        , 0.        , 0.        , 0.        , 0.00514986,
       0.00407132, 0.00182075, 0.        , 0.        , 0.02442792,
       0.        , 0.06736773, 0.02780071, 0.00257493, 0.        ,
       0.        , 0.        , 0.        , 0.00257493, 0.        ,
       0.09285822, 0.04815731, 0.06952307, 0.03832827, 0.10378271,
       0.02303086, 0.0595734 , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.00514986, 0.        , 0.06190548, 0.1149848 ,
       0.54588487, 0.05629994, 0.04187723, 0.00575771, 0.03688471,
       0.14106759, 0.02878857, 0.28403689, 0.13563075, 0.17509513,
       0.01965807, 0.04369799, 0.00575771, 0.07658717, 0.27346748,
       0.01151543, 0.16750894, 0.07595801, 0.18281992, 0.10445725,
       0.17297119, 0.02303086, 0.2993918 , 0.11844671, 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.04369798,
       0.00575771, 0.22537955, 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.01638674, 0.03664187,
       0.18539485, 0.00814264, 0.0036415 , 0.        , 0.        ,
       0.0392168 , 0.        , 0.22577292, 0.03187203, 0.08497264,
       0.02442792, 0.0109245 , 0.        , 0.00257493, 0.05233428,
       0.01151543, 0.09649971, 0.        , 0.        , 0.        ,
       0.00182075, 0.        , 0.04119885, 0.        , 0.        ,
       0.04005648, 0.08956902, 0.14419599, 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.00182075,
       0.00407132, 0.01029971, 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        ]), array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.07494127, 0.17005275, 0.12869359, 0.        ,
       0.        , 0.        , 0.        , 0.00378511, 0.        ,
       0.04817653, 0.10174122, 0.1968255 , 0.04787822, 0.02408827,
       0.        , 0.00378511, 0.08475808, 0.01692751, 0.32385334,
       0.0468514 , 0.05677659, 0.02043331, 0.02141179, 0.        ,
       0.02649574, 0.14347706, 0.01692751, 0.12847075, 0.16552013,
       0.08327233, 0.03488184, 0.02676474, 0.02539126, 0.11856676,
       0.07473092, 0.00846375, 0.12044133, 0.0742963 , 0.04920637,
       0.01795433, 0.03747063, 0.        , 0.10941111, 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.22163613, 0.01692751, 0.08029422,
       0.0503572 , 0.08705743, 0.02889706, 0.04282358, 0.00846375,
       0.19549735, 0.01892553, 0.00846375, 0.13917665, 0.0742963 ,
       0.09084254, 0.01196956, 0.01338237, 0.        , 0.04005073,
       0.08230113, 0.        , 0.07494127, 0.13559624, 0.20818082,
       0.05634197, 0.04817653, 0.        , 0.06496104, 0.00378511,
       0.        , 0.19002964, 0.19792299, 0.12112338, 0.        ,
       0.0107059 , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.10245514, 0.        , 0.2167944 ,
       0.24126859, 0.0643468 , 0.        , 0.02944121, 0.00846375,
       0.05739082, 0.27692696, 0.00846375, 0.01605884, 0.        ,
       0.01135532, 0.        , 0.07494127, 0.01692751, 0.34874429,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        ]), array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.07361361,
       0.00691287, 0.03934875, 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.01854918, 0.01236612, 0.        ,
       0.1158602 , 0.0362417 , 0.07419671, 0.13114104, 0.08088354,
       0.        , 0.01236612, 0.01854918, 0.        , 0.32353416,
       0.13114104, 0.04328142, 0.        , 0.00218604, 0.        ,
       0.01854918, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.23241372, 0.03456435, 0.13334853, 0.02444069, 0.00618306,
       0.        , 0.00437208, 0.        , 0.0834713 , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.00977627, 0.00691287, 0.07432541,
       0.14091731, 0.04946447, 0.        , 0.        , 0.        ,
       0.00618306, 0.12905101, 0.00691287, 0.05465104, 0.07045866,
       0.02473224, 0.        , 0.01530229, 0.        , 0.13703068,
       0.        , 0.        , 0.052465  , 0.11361323, 0.06801365,
       0.        , 0.00437208, 0.        , 0.        , 0.05815596,
       0.00691287, 0.22953435, 0.19300948, 0.07110518, 0.00488814,
       0.01530229, 0.        , 0.02962037, 0.22768841, 0.        ,
       0.06120916, 0.05090611, 0.13293577, 0.0362417 , 0.10493   ,
       0.02073861, 0.21632566, 0.13932897, 0.        , 0.08088353,
       0.09001121, 0.22877319, 0.06557052, 0.08744166, 0.00691287,
       0.17563409, 0.16945103, 0.01382574, 0.15739499, 0.15069359,
       0.39262426, 0.0480427 , 0.07651145, 0.00691287, 0.17642733,
       0.0309153 , 0.00691287, 0.03934875, 0.07450812, 0.052556  ,
       0.        , 0.01748833, 0.        , 0.07390516]), array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.1903345 , 0.        ,
       0.02517928, 0.00866194, 0.01643487, 0.00866194, 0.20918173,
       0.03674949, 0.30930696, 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.05885555, 0.00612491, 0.02130555, 0.00866194, 0.1095658 ,
       0.23956193, 0.18012871, 0.01224983, 0.04242068, 0.04382632,
       0.00612491, 0.01936868, 0.01911782, 0.09039178, 0.04764065,
       0.08522219, 0.02449966, 0.1311485 , 0.00273914, 0.        ,
       0.        , 0.        , 0.01917401, 0.02344879, 0.25179283,
       0.01224983, 0.13540734, 0.05293276, 0.        , 0.0426111 ,
       0.0129929 , 0.00547829, 0.01478685, 0.01936868, 0.00612491,
       0.03923703, 0.0987954 , 0.        , 0.08715906, 0.11006815,
       0.41087173, 0.07108944, 0.06004291, 0.00612491, 0.10542101,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.2044026 ,
       0.01224983, 0.07360098, 0.        , 0.01917401, 0.01732387,
       0.03486362, 0.00612491, 0.14650819, 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.11019648, 0.        , 0.102654  ,
       0.07467733, 0.34513226, 0.10320016, 0.11233834, 0.00612491,
       0.11064099, 0.01643487, 0.00612491, 0.01162121, 0.01478685,
       0.19174014, 0.07362646, 0.04261109, 0.        , 0.03490606,
       0.17090217, 0.00612491, 0.07553785, 0.05555951, 0.06300033,
       0.00433097, 0.04067423, 0.01224983, 0.15702026]), array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.02698639,
       0.        , 0.0367869 , 0.05694785, 0.27212831, 0.        ,
       0.00282976, 0.        , 0.00800377, 0.00800377, 0.        ,
       0.09338213, 0.21405068, 0.1520717 , 0.        , 0.        ,
       0.        , 0.01200566, 0.01600755, 0.        , 0.10187141,
       0.18503394, 0.19209057, 0.        , 0.        , 0.        ,
       0.01600755, 0.12497992, 0.01789698, 0.11602021, 0.09120649,
       0.12806039, 0.        , 0.06508451, 0.00894849, 0.08934035,
       0.06403019, 0.        , 0.0367869 , 0.03425865, 0.02401132,
       0.        , 0.02546785, 0.01789698, 0.09734412, 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.05667583, 0.        ,
       0.06791428, 0.08858554, 0.10004717, 0.02531015, 0.07923332,
       0.        , 0.04299394, 0.24103465, 0.00894849, 0.09338213,
       0.07855141, 0.01200566, 0.05586222, 0.16978568, 0.02684547,
       0.20604449, 0.13130747, 0.00894849, 0.1980833 , 0.17762077,
       0.22810755, 0.01898262, 0.06791428, 0.01789698, 0.12097804,
       0.12395311, 0.01789698, 0.11602021, 0.01265508, 0.02401132,
       0.00632754, 0.01414881, 0.        , 0.07035773, 0.24931044,
       0.03579396, 0.19525354, 0.12284419, 0.12005661, 0.05324126,
       0.10753093, 0.00894849, 0.19869013, 0.        , 0.        ,
       0.        , 0.        , 0.11205284, 0.0737592 , 0.08489284,
       0.00894849, 0.01265508, 0.01898262, 0.00894849, 0.05376547,
       0.07484483, 0.11205283, 0.        , 0.0877226 , 0.        ,
       0.03731582, 0.08998977, 0.00894849, 0.11036069, 0.01265508,
       0.12005661, 0.09382745, 0.09621189, 0.        , 0.06803208,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        ]), array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.12878651,
       0.01783227, 0.15225463, 0.16806243, 0.00398742, 0.        ,
       0.00281953, 0.        , 0.02791192, 0.08373577, 0.        ,
       0.01127812, 0.03413478, 0.11563511, 0.12131832, 0.13815697,
       0.        , 0.16106188, 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.03319348, 0.00891614, 0.1409765 , 0.04043944,
       0.0677861 , 0.12240003, 0.05357107, 0.        , 0.00797484,
       0.30940944, 0.03566455, 0.14943509, 0.01260932, 0.02791192,
       0.01260932, 0.03101483, 0.        , 0.12657426, 0.28607096,
       0.        , 0.00845859, 0.        , 0.        , 0.01891398,
       0.07894684, 0.00891614, 0.22189625, 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.00281953,
       0.        , 0.10997752, 0.        , 0.        , 0.00563906,
       0.00891614, 0.06379868, 0.00630466, 0.00281953, 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.36533829, 0.        , 0.0563906 , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.23924506, 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.03189934, 0.        ,
       0.03101483, 0.03413478, 0.29108149, 0.21588824, 0.13815697,
       0.        , 0.07371473, 0.        , 0.        , 0.04511248,
       0.10087458, 0.2711444 , 0.        , 0.        , 0.        ,
       0.        , 0.17997587, 0.00891614, 0.08740543, 0.03152331,
       0.15152187, 0.02521864, 0.01409765, 0.        , 0.09569803,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        ]), array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.07709677,
       0.00896471, 0.34585663, 0.12569255, 0.02806398, 0.        ,
       0.00283489, 0.        , 0.0200457 , 0.00400914, 0.        ,
       0.00850467, 0.        , 0.05211883, 0.15892569, 0.2693146 ,
       0.01792942, 0.09378392, 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.3781604 , 0.        , 0.01133956, 0.        , 0.        ,
       0.        , 0.00566978, 0.        , 0.36548238, 0.        ,
       0.        , 0.00283489, 0.        , 0.00801828, 0.07760619,
       0.01700934, 0.        , 0.        , 0.        , 0.        ,
       0.03118379, 0.06339008, 0.23253015, 0.06864148, 0.05669781,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.26758372, 0.        , 0.02551401, 0.00633901,
       0.05612797, 0.02535603, 0.07654204, 0.00896471, 0.3466323 ,
       0.05705107, 0.        , 0.26080991, 0.11192694, 0.11626507,
       0.        , 0.00566978, 0.        , 0.        , 0.        ,
       0.        , 0.0283489 , 0.07869379, 0.24054844, 0.05705107,
       0.0283489 , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.06414625, 0.00896471, 0.01417445,
       0.05225016, 0.02806398, 0.01792942, 0.09355139, 0.01792942,
       0.09584129, 0.00400914, 0.        , 0.02551401, 0.04065975,
       0.01603656, 0.        , 0.        , 0.        , 0.00400914,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        ]), array([0.00957493, 0.        , 0.0018906 , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.0298447 ,
       0.        , 0.02835898, 0.03557114, 0.16577004, 0.04227507,
       0.02835898, 0.        , 0.04097342, 0.0445149 , 0.0119572 ,
       0.29304279, 0.34580578, 0.0534742 , 0.00845501, 0.01134359,
       0.        , 0.01871597, 0.02138968, 0.0059786 , 0.10020172,
       0.17187713, 0.14438035, 0.01268252, 0.01323419, 0.        ,
       0.0267371 , 0.07529777, 0.0059786 , 0.07184275, 0.11094095,
       0.20587568, 0.07361871, 0.06617095, 0.0059786 , 0.11446525,
       0.15052513, 0.0059786 , 0.21930944, 0.12187237, 0.15240148,
       0.07289338, 0.07373334, 0.0059786 , 0.1173911 , 0.02717099,
       0.        , 0.09263933, 0.05000476, 0.05614791, 0.00845501,
       0.01890599, 0.        , 0.01759606, 0.11128724, 0.02391439,
       0.21741883, 0.08805232, 0.05614791, 0.        , 0.0056718 ,
       0.        , 0.02941081, 0.03519212, 0.0119572 , 0.1285607 ,
       0.14578677, 0.18715971, 0.03979865, 0.05482736, 0.0119572 ,
       0.07435959, 0.13386725, 0.0059786 , 0.04726496, 0.02288863,
       0.06684276, 0.02711613, 0.05671796, 0.0059786 , 0.09867513,
       0.02648495, 0.0059786 , 0.16070087, 0.07887198, 0.1042747 ,
       0.03134364, 0.05104616, 0.0059786 , 0.05054835, 0.01336855,
       0.        , 0.29682397, 0.08630122, 0.01604226, 0.        ,
       0.0018906 , 0.        , 0.01336855, 0.07280579, 0.0059786 ,
       0.1361231 , 0.05495759, 0.12031696, 0.02041221, 0.02457778,
       0.0119572 , 0.04097342, 0.00267371, 0.        , 0.05671796,
       0.1285763 , 0.11229583, 0.        , 0.0018906 , 0.        ,
       0.00267371, 0.        , 0.        , 0.02835898, 0.07361871,
       0.17111746, 0.00845501, 0.0037812 , 0.        , 0.00267371,
       0.00267371, 0.        , 0.01134359, 0.02959255, 0.        ,
